"Indikator","Ausprägung","Jahr","id","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Bevölkerungsdichte","insgesamt",2012,"24","Feldmoching - Hasenbergl",2013,58245,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2012,"25","Laim",10095,53359,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"00","Stadt München",4540,1410741,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"01","Altstadt - Lehel",6265,19707,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"02","Ludwigsvorstadt - Isarvorstadt",10958,48231,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"03","Maxvorstadt",11517,49498,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"04","Schwabing - West",14587,63644,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"05","Au - Haidhausen",13579,57297,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"06","Sendling",9902,39002,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"07","Sendling - Westpark",6817,53271,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"08","Schwanthalerhöhe",13853,28678,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"09","Neuhausen - Nymphenburg",7135,92139,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"10","Moosach",4452,49384,11.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"11","Milbertshofen - Am Hart",5253,70470,13.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"12","Schwabing - Freimann",2599,66706,25.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"13","Bogenhausen",3339,79175,23.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"14","Berg am Laim",6547,41342,6.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"15","Trudering - Riem",2895,64983,22.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"16","Ramersdorf - Perlach",5323,105900,19.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"17","Obergiesing - Fasangarten",8855,50656,5.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"18","Untergiesing - Harlaching",6263,50455,8.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"19","Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4814,85468,17.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"20","Hadern",5145,47459,9.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"21","Pasing - Obermenzing",4114,67878,16.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"22","Aubing - Lochhausen - Langwied",1168,39789,34.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"23","Allach - Untermenzing",1922,29693,15.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"24","Feldmoching - Hasenbergl",1976,57183,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2011,"25","Laim",9976,52733,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"00","Stadt München",4449,1382273,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"01","Altstadt - Lehel",6106,19207,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"02","Ludwigsvorstadt - Isarvorstadt",10759,47357,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"03","Maxvorstadt",11372,48875,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"04","Schwabing - West",14406,62856,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"05","Au - Haidhausen",13348,56322,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"06","Sendling",9792,38567,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"07","Sendling - Westpark",6718,52495,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"08","Schwanthalerhöhe",13527,28004,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"09","Neuhausen - Nymphenburg",6914,89286,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"10","Moosach",4365,48421,11.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"11","Milbertshofen - Am Hart",5141,68970,13.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"12","Schwabing - Freimann",2538,65158,25.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"13","Bogenhausen",3270,77542,23.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"14","Berg am Laim",6422,40550,6.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"15","Trudering - Riem",2795,62756,22.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"16","Ramersdorf - Perlach",5264,104737,19.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"17","Obergiesing - Fasangarten",8571,49030,5.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"18","Untergiesing - Harlaching",6144,49502,8.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"19","Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4708,83584,17.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"20","Hadern",5079,46851,9.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"21","Pasing - Obermenzing",4015,66244,16.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"22","Aubing - Lochhausen - Langwied",1141,38863,34.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"23","Allach - Untermenzing",1887,29161,15.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"24","Feldmoching - Hasenbergl",1940,56130,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2010,"25","Laim",9801,51805,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"00","Stadt München",4391,1364194,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"01","Altstadt - Lehel",6018,18932,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"02","Ludwigsvorstadt - Isarvorstadt",10552,46446,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"03","Maxvorstadt",11312,48619,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"04","Schwabing - West",14217,62028,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"05","Au - Haidhausen",13174,55590,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"06","Sendling",9676,38112,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"07","Sendling - Westpark",6678,52185,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"08","Schwanthalerhöhe",13435,27814,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"09","Neuhausen - Nymphenburg",6802,87846,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"10","Moosach",4389,48692,11.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"11","Milbertshofen - Am Hart",5070,68023,13.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"12","Schwabing - Freimann",2482,63720,25.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"13","Bogenhausen",3234,76684,23.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"14","Berg am Laim",6301,39787,6.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"15","Trudering - Riem",2712,60879,22.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"16","Ramersdorf - Perlach",5214,103732,19.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"17","Obergiesing - Fasangarten",8465,48425,5.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"18","Untergiesing - Harlaching",6071,48911,8.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"19","Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4646,82482,17.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"20","Hadern",5040,46490,9.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"21","Pasing - Obermenzing",3957,65279,16.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"22","Aubing - Lochhausen - Langwied",1124,38268,34.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"23","Allach - Untermenzing",1859,28732,15.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"24","Feldmoching - Hasenbergl",1907,55180,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2009,"25","Laim",9712,51338,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"00","Stadt München",4401,1367314,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"01","Altstadt - Lehel",6201,19505,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"02","Ludwigsvorstadt - Isarvorstadt",10814,47599,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"03","Maxvorstadt",11374,48884,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"04","Schwabing - West",14334,62541,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"05","Au - Haidhausen",13237,55853,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"06","Sendling",9733,38335,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"07","Sendling - Westpark",6687,52257,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"08","Schwanthalerhöhe",13418,27778,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"09","Neuhausen - Nymphenburg",6740,87043,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"10","Moosach",4367,48451,11.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"11","Milbertshofen - Am Hart",5083,68198,13.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"12","Schwabing - Freimann",2507,64350,25.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"13","Bogenhausen",3252,77112,23.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"14","Berg am Laim",6341,40038,6.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"15","Trudering - Riem",2629,59031,22.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"16","Ramersdorf - Perlach",5232,104089,19.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"17","Obergiesing - Fasangarten",8440,48282,5.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"18","Untergiesing - Harlaching",6131,49391,8.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"19","Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4662,82771,17.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"20","Hadern",5029,46385,9.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"21","Pasing - Obermenzing",3957,65290,16.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"22","Aubing - Lochhausen - Langwied",1125,38327,34.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"23","Allach - Untermenzing",1864,28796,15.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"24","Feldmoching - Hasenbergl",1924,55667,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2008,"25","Laim",9711,51329,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"00","Stadt München",4350,1351445,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"01","Altstadt - Lehel",6113,19228,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"02","Ludwigsvorstadt - Isarvorstadt",10569,46520,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"03","Maxvorstadt",11101,47711,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"04","Schwabing - West",14099,61514,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"05","Au - Haidhausen",13103,55288,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"06","Sendling",9632,37940,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"07","Sendling - Westpark",6622,51745,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"08","Schwanthalerhöhe",12982,26877,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"09","Neuhausen - Nymphenburg",6656,85964,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"10","Moosach",4354,48306,11.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"11","Milbertshofen - Am Hart",5058,67864,13.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"12","Schwabing - Freimann",2487,63832,25.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"13","Bogenhausen",3235,76709,23.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"14","Berg am Laim",6300,39783,6.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"15","Trudering - Riem",2516,56487,22.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"16","Ramersdorf - Perlach",5200,103447,19.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"17","Obergiesing - Fasangarten",8355,47791,5.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"18","Untergiesing - Harlaching",6081,48990,8.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"19","Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4635,82283,17.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"20","Hadern",4993,46059,9.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"21","Pasing - Obermenzing",3926,64773,16.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"22","Aubing - Lochhausen - Langwied",1118,38091,34.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"23","Allach - Untermenzing",1823,28165,15.5,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"24","Feldmoching - Hasenbergl",1917,55475,28.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2007,"25","Laim",9573,50600,5.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"00","Stadt München",4268,1326206,310.7,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"01","Altstadt - Lehel",6001,18876,3.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"02","Ludwigsvorstadt - Isarvorstadt",10391,45736,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"03","Maxvorstadt",10716,46058,4.3,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"04","Schwabing - West",13649,59553,4.4,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"05","Au - Haidhausen",12888,54382,4.2,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"06","Sendling",9431,37146,3.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"07","Sendling - Westpark",6514,50903,7.8,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"08","Schwanthalerhöhe",12609,26103,2.1,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
"Bevölkerungsdichte","insgesamt",2006,"09","Neuhausen - Nymphenburg",6551,84604,12.9,NA,NA,NA,"Hauptwohnsitzbevölkerung (insgesamt)","Fläche in km²",NA,NA,NA
