HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
1;Karlsplatz (Stachus);München;de:09162:1;48,1393653703985;11,5653864723266
2;Marienplatz;München;de:09162:2;48,1364342160178;11,5776511503947
3;Isartor;München;de:09162:3;48,1338899412007;11,5828176253145
4;Rosenheimer Platz;München;de:09162:4;48,1285874606085;11,5938895812341
5;Ostbahnhof;München;de:09162:5;48,1281372572089;11,604062351127
6;Hauptbahnhof (S, U, Bus, Tram);München;de:09162:6;48,1403114185532;11,5611056053238
7;Hackerbrücke;München;de:09162:7;48,1435373074276;11,548769289838
8;Donnersbergerbrücke;München;de:09162:8;48,1426715356568;11,5346138575063
9;Laim;München;de:09162:9;48,1431246979771;11,5031794219053
10;Pasing;München;de:09162:10;48,1488327948459;11,4606302423126
11;Leonrodplatz;München;de:09162:11;48,1594592645441;11,5474201120767
12;Hochschule München (Lothstr.);München;de:09162:12;48,1542681140481;11,5538230200812
13;Sandstraße;München;de:09162:13;48,1505793539937;11,5581018197675
15;Karlstraße;München;de:09162:15;48,1447754913329;11,5596297436071
16;Lenbachplatz;München;de:09162:16;48,1408603049893;11,5683165557013
17;Nationaltheater;München;de:09162:17;48,1393606716372;11,5786349213558
18;Kammerspiele;München;de:09162:18;48,1385224221273;11,5830623135032
19;Maxmonument;München;de:09162:19;48,1375512216391;11,5880818105844
20;Theatinerstraße;München;de:09162:20;48,1394833221208;11,5753016543078
21;Maximilianeum;München;de:09162:21;48,1360682321895;11,5959535149223
22;Flurstraße;München;de:09162:22;48,1356222852876;11,6047975937506
23;Grillparzerstraße;München;de:09162:23;48,1363115878345;11,6091320493297
25;Alter Messeplatz;München;de:09162:25;48,1345521277157;11,5462817769242
26;Isartor/Zweibrückenstraße;München;de:09162:26;48,1327685729765;11,5835924786361
27;Ridlerstraße;München;de:09162:27;48,130665968192;11,5392361100529
29;Landshuter Allee;München;de:09162:29;48,1517102594054;11,5369379582714
30;Poccistraße;München;de:09162:30;48,1250861777289;11,5496157754975
31;Hirschgarten;München;de:09162:31;48,1435176565544;11,5194754651342
32;Hochschule München;München;de:09162:32;48,1553902134664;11,5532891173896
34;Nordbad;München;de:09162:34;48,1609239614438;11,5634034099668
35;Görresstraße;München;de:09162:35;48,1559820209298;11,5621952794724
36;Georgenstraße;München;de:09162:36;48,1551615679522;11,5834519104331
38;Müllerstraße;München;de:09162:38;48,1313662359656;11,5715128088251
40;Goetheplatz;München;de:09162:40;48,1295449840472;11,5584029574365
41;Eduard-Schmid-Straße;München;de:09162:41;48,1262655026552;11,5784194918022
42;Mariahilfplatz;München;de:09162:42;48,124350584076;11,5810679292979
43;Kurfürstenplatz;München;de:09162:43;48,1603377097963;11,5749684962739
44;Winzererstraße;München;de:09162:44;48,1576916510441;11,5600704691989
45;Infanteriestraße Süd;München;de:09162:45;48,1564999886628;11,5588843935914
46;Haidenauplatz;München;de:09162:46;48,1324475834246;11,6100614535229
47;Elisabethplatz;München;de:09162:47;48,15763983582;11,5750041893396
48;Nordendstraße;München;de:09162:48;48,1548803480453;11,5754032811934
49;Schellingstraße;München;de:09162:49;48,1510232554776;11,5732578448795
50;Sendlinger Tor;München;de:09162:50;48,1332986232598;11,5663914782398
51;Pinakotheken;München;de:09162:51;48,1479761503241;11,5712806932019
52;Karolinenplatz;München;de:09162:52;48,1453798209796;11,569609084588
53;Ottostraße;München;de:09162:53;48,1423331560321;11,5677667325439
54;Donnersbergerstraße;München;de:09162:54;48,1462830132408;11,5358847711238
55;Hermann-Lingg-Straße;München;de:09162:55;48,1390338624462;11,5516437903201
56;Georg-Hirth-Platz;München;de:09162:56;48,1346081512474;11,5560353007024
57;Beethovenplatz;München;de:09162:57;48,1331498257097;11,5580093503164
58;Kapuzinerplatz/ Arbeitsagentur;München;de:09162:58;48,1267571207464;11,5584268230222
59;Kapuzinerstraße;München;de:09162:59;48,1251334647588;11,561866087673
60;Odeonsplatz;München;de:09162:60;48,1429187428204;11,5777324106972
61;Baldeplatz;München;de:09162:61;48,1233724975112;11,5670793622746
62;Claude-Lorrain-Straße;München;de:09162:62;48,1210863427552;11,5713967054798
63;Humboldtstraße;München;de:09162:63;48,1194911087576;11,5753319063129
64;Barthstraße;München;de:09162:64;48,140279409288;11,5302147535956
65;Trappentreustraße;München;de:09162:65;48,1400086669207;11,5344094702339
66;Schrenkstraße;München;de:09162:66;48,1396225563539;11,5412790573545
67;Holzapfelstraße;München;de:09162:67;48,1392409087403;11,547100455053
68;Reichenbachplatz;München;de:09162:68;48,1332827251448;11,5766155974011
69;Deutsches Museum;München;de:09162:69;48,1318513410689;11,586112145844
70;Universität;München;de:09162:70;48,1490083990794;11,5805047275461
71;Am Gasteig;München;de:09162:71;48,1328421779667;11,5915856005624
72;Wiener Platz;München;de:09162:72;48,1340891282399;11,5957943614105
73;Friedensengel/Villa Stuck;München;de:09162:73;48,1407321820681;11,6000689672441
74;Holbeinstraße;München;de:09162:74;48,1431917820284;11,6013398925443
75;Sternwartstraße;München;de:09162:75;48,1460852622592;11,6032526314404
76;Herkomerplatz;München;de:09162:76;48,1508710721822;11,6089007169434
